customer_id,purchase_date,purchase_month,purchase_quarter,purchase_day_of_week,product_category,region,payment_method,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,customer_type,churn,sales_amount
CUST-01019,2023-11-28,11.0,4.0,1.0,Electronics,South,Cash,2.6549138954813465,0.09427929361427935,-1.3055543925843511,-2.1065007897201777,-1.88160955518343,1.2123681179019035,-0.6722041262578209,1.013445759883764,0.7621089058800801,0.12548708134686493,-0.4976725234290394,-1.0069273609451441,-0.9511843703879561,-0.34182182024613555,,standard,no,10727.530617241377
CUST-01020,2023-03-31,3.0,1.0,4.0,Clothing,North,Cash,4.277194659654786,-0.6199556973136181,0.42480827273686866,-2.6436393019889826,0.27360919584418397,-0.48466725873343997,,0.259133655084339,2.10821171520871,-0.03443143685511796,0.4676931717654332,-0.46531045678005334,-1.2295495944524168,0.4966992232365217,,standard,no,11604.926626994144
CUST-01021,2023-07-24,7.0,3.0,0.0,Electronics,East,Credit Card,2.191692826006631,-0.9348866927133695,-2.93806497222481,-1.435275101016777,-1.017183342997167,-0.07633080004076884,-1.3856024887442402,-0.010915681073449155,1.26238486717279,-1.6990272430460742,-0.36723700079928584,-1.1809724836643856,-0.605679999935798,-0.03204237068048687,0.6213467399691023,standard,no,11446.41918323702
CUST-01022,2023-08-08,8.0,3.0,1.0,,South,Bank Transfer,0.22723421039648972,-0.9545493108244779,-2.300086220054763,-0.19248844222967257,-1.5708353140639573,1.3244826258410705,-2.0326034193875833,-0.8183374833362532,0.7098380460726796,-1.28488616063839,-1.7378046158464995,2.369287300811497,2.9430483352686214,0.7244910603817276,1.2106745525421971,standard,no,11603.326235801438
CUST-01023,2023-04-04,4.0,2.0,1.0,Software,East,PayPal,1.6807153244974764,0.3884228943128649,-7.439446494848504,-2.8679890902443734,-0.2229475258677278,-1.581355226130057,-2.6190769332084756,-0.05118484564042785,-3.1498813794282388,-2.629141770112658,-1.2575778589146163,0.49822174849678513,-1.111457956937032,0.24650477843200488,0.4663583744463345,enterprise,no,11477.799453033187
CUST-01024,2023-04-13,4.0,2.0,,Software,West,Credit Card,2.360461159990309,1.3186179262194737,0.20825999449276308,-0.7580791353008144,-0.15282624280982882,0.07486130625002908,0.25334176468817193,0.5428733481036709,1.9450009403678927,-0.01356483199923253,-0.38455554422982535,-0.06607979864731657,0.6385924587773739,-1.6615200622689599,-0.5768918695231487,standard,no,10824.13174733199
CUST-01025,2023-08-11,8.0,3.0,4.0,Furniture,Central,Credit Card,0.5912473455023057,-0.4937275860582207,-4.129232950307165,-0.10211678891594456,-0.8834758852133165,,-3.2083842651347005,-0.5173465729392782,-0.5715977761359374,-1.2261408052433402,-1.276304416538336,0.5222506360177785,0.46654531145012695,1.3462257562027482,0.2927154821418534,standard,yes,11861.703969095674
CUST-01026,2023-07-05,7.0,3.0,2.0,Software,South,Credit Card,0.7731078711819805,-0.01631721234602282,-0.8714459268267892,,1.4274051578754055,-1.0396290784189188,-0.49361804083336414,0.38726730043453017,-2.257702149999772,1.4867808230825048,-0.3202978045366419,-1.9754877712171375,,-0.47126374070251964,0.36064789143579495,premium,no,10425.439403973158
CUST-01027,2023-07-03,7.0,3.0,0.0,Books,South,PayPal,0.3762292965560956,1.7675023957653402,2.435556246883534,0.9070190870554753,3.9696100966603076,0.48809538137918235,,1.2277999878516854,1.845518203514843,-1.0411971690402961,-0.2990690852300549,1.1835491025816047,-0.7346710936768595,0.9559358223307622,-0.7101366068373821,standard,no,10767.872661637732
CUST-01028,2023-06-11,6.0,2.0,,Furniture,West,Cash,1.1823747599674723,0.7590326768672186,-2.8375833863860613,-4.649772472321871,-2.010285423999135,0.9384154217891143,1.4116648036612611,-0.532633852777348,-1.673025449605293,-2.0526219349404453,1.4968802738508562,-0.2981525261999003,2.004423303675171,-0.09731115070159116,-0.24072430398905076,premium,yes,11209.923797744823
CUST-01029,2023-09-04,9.0,3.0,0.0,Books,North,PayPal,1.2398913016072282,0.7779723634666434,-0.372970544165622,-0.26593650801100427,0.8367108469754713,-3.0711509878990277,0.4873968772740819,-0.3962103422811035,,-1.1518474244539,-0.8372624310497003,1.4769344261182744,0.29562448874709507,-1.5166425494207911,-0.5391227031489786,standard,no,11081.413921989682
CUST-01030,2023-01-31,1.0,1.0,1.0,Electronics,Central,Bank Transfer,1.2426198255293701,0.9230132368944994,0.4056024938207178,-1.2469067589606648,1.7620986337737183,-1.2909432503252167,2.3591856177366344,0.2965513214313054,0.3563889975102228,,-1.2855910007560276,-1.590141830680298,-1.941858659379406,-0.0038041336707993834,-1.4338058239284144,premium,yes,10625.940733947618
CUST-01031,2023-02-21,2.0,1.0,1.0,Clothing,South,PayPal,2.2833160785375064,-0.44694772758266543,0.5354163330754577,-1.5542109378307185,-0.9297831376960999,0.23053712782830446,0.8318121174672979,2.0180773827178204,1.8299399923880455,-0.03645762340068126,0.37034026732884573,0.09262758794892355,0.1017883337073275,0.30634753393202263,-1.2534017182950186,standard,no,11130.863218407972
CUST-01032,2023-12-11,12.0,4.0,0.0,Electronics,Central,Bank Transfer,0.2955791043160855,-1.8672735516352748,-0.30115398727189285,-0.30190427764948374,-1.4694642956463468,1.0078568974549134,-0.3511295988843254,1.6463292076954565,2.2256846455947805,-1.46595046654934,-0.33551583203306606,-1.1992043250956432,0.04596093604893383,-0.24258303628979377,-1.1192502422206438,standard,no,11156.715137054987
CUST-01033,2023-03-17,3.0,1.0,,,South,PayPal,0.5567625052757277,0.05138541062432149,-0.6600515304137852,-0.736781428672297,1.1658017982423992,0.6787426017187439,1.2056496034128474,-1.2745191073073694,0.6842335959592412,-1.7470795549124518,-0.9943550656308734,-1.4935097782531435,0.35834451107600324,-1.1965579286166865,-0.5653929702854015,standard,yes,11182.394830771482
CUST-01034,2023-10-05,10.0,4.0,3.0,Electronics,,Credit Card,,-1.0837353699401662,-1.2802540063706644,-1.7643585940742819,-0.13346280867270566,1.9757358680726422,1.077165927853782,-1.1227366253686797,-0.4617820114176061,-1.713477242705233,-1.2549226680022925,-1.0708524186844388,-0.41790954576589057,-2.025807873111377,0.937915537510655,standard,yes,10794.960061829497
CUST-01035,2023-02-09,2.0,1.0,3.0,Clothing,East,PayPal,1.050130405165895,0.7038809278242575,-4.403628040392578,-1.1427702275809224,-1.2566952312920037,,-2.471152023927788,-0.06548753802161475,0.016650242997673814,-2.195394556064631,0.2011596558728393,-0.9037018607301281,0.40373009033660945,-0.024195606390916165,-0.25890497370407733,standard,yes,10971.879374005668
CUST-01036,2023-04-11,4.0,2.0,1.0,Furniture,South,Bank Transfer,1.5024376721276964,-0.9371511578343226,-5.298271162108178,-1.3151734894725575,0.6969048565738625,-0.17249603439745634,-2.2639865771872993,-0.19542420296937088,-2.1997108101165885,-1.4581595577704292,-1.4643748802098202,0.39922312260527926,-0.2573765374233451,-1.6685840738775894,1.0470983026121545,enterprise,no,10978.730543859509
CUST-01037,2023-04-21,4.0,2.0,4.0,Books,,Credit Card,-1.7626636571437588,-1.3705590420670095,4.305817328338034,1.6101607016229702,0.09443537059974694,-1.2637690772205423,1.0666170494777925,,-1.3339381887078243,3.6631537512796557,-0.23950192202174977,2.184096733380456,0.5152943216244674,-0.8342818100346248,0.18641616974404632,premium,no,10953.575444425747
CUST-01038,2023-11-17,11.0,4.0,4.0,Electronics,,Bank Transfer,0.9117612804142561,0.6772085213501834,1.458785324218648,-1.8740970964055352,0.23743457396898515,-2.0796332822470394,2.7613002196521124,0.6098290776634929,0.26830894876243916,-0.143013884719579,0.7265116223360603,0.21871826614148773,-0.45903167317890037,0.5817233649705059,,standard,yes,11179.79520496982
CUST-01039,2023-09-06,9.0,3.0,2.0,Furniture,East,Credit Card,0.44772312447736495,0.6437753809379322,-3.556758155154755,0.3833406275366625,2.0495672881398743,-0.3700632845051798,-1.4153952791901219,0.12470690303046499,,-1.9481136505431271,1.3534536476212031,0.7147456498889451,0.7851850823103762,-1.7776809623702012,1.4436703191662383,premium,no,11374.59181699992
CUST-01040,2023-07-10,7.0,3.0,0.0,Clothing,East,PayPal,1.5075599378092246,-1.5273189874177815,1.0826200037543587,-0.4992979495407271,-1.4770514579955585,0.06593759342798698,0.6926446162112565,1.215480593634632,4.616427854738172,-1.802985907508818,-0.234407800316322,-1.2922626951056186,1.7495839042054206,1.3814540786904865,-0.6905410523162594,standard,no,11332.703887551816
CUST-01041,2023-07-01,7.0,3.0,5.0,Books,North,Bank Transfer,-0.10307836299266804,1.799064234023653,-4.012792435194265,-0.023592327531040597,1.0645195657647801,-1.0553862213417338,-1.6934049815536254,0.12949365289609474,-1.0755120724388316,-2.261654790084107,-0.4841184945848177,0.6662696720435232,-0.9928660010855455,-1.4452052644122255,-0.038742894989543024,premium,no,11137.66739436504
CUST-01042,2023-12-01,12.0,4.0,4.0,Furniture,Central,Credit Card,2.148308024812205,0.1751749493090029,0.87136051332243,-1.0669076858773887,-0.07344443515540688,0.09315877991765241,1.0041737246043558,0.6545057527231394,1.4685205144487579,0.3567238368811534,-0.9282658386559959,0.2496094582097118,-0.386022797870698,-0.9157550411335605,0.23071174907496259,standard,no,10833.658029166963
CUST-01043,2023-07-28,,3.0,4.0,Clothing,West,Credit Card,0.8120505936153697,0.215220732950218,0.10517855720700618,0.6268813586389264,2.7604817071896095,-1.1262382070860628,1.0948767374771964,-0.41517528116371183,0.9989321603780316,-0.9802753384105776,0.37721187506452086,0.132969674146876,1.073631749859772,-1.0265152994110602,-0.0657502610729878,standard,yes,11474.631167994194
CUST-01044,2023-01-22,1.0,1.0,6.0,Software,North,Credit Card,-0.016524755455878504,2.0026827664085918,0.5626409590847767,-0.7218103253999644,1.8127128158792618,1.179259334610126,2.402183601336023,0.03053649499535071,0.011026300691781676,-1.1896522500461582,-1.1534924259847839,-1.027403551526011,-0.3918767653868664,-1.017764309076953,-0.8235349706258495,standard,no,11102.329591173557
CUST-01045,2023-06-15,6.0,2.0,3.0,,Central,Bank Transfer,0.9918120036536009,0.5146715543882296,,0.4952071440437799,2.224087378222479,0.3751690140584689,1.2964981741412536,2.114414834308793,1.1392741697508724,-0.22909949442334865,-0.9870461789363153,-2.044629003801268,0.006381540963314977,,-0.9648933001863843,standard,yes,11244.863121588454
CUST-01046,2023-04-09,4.0,2.0,6.0,Electronics,North,Credit Card,-0.9161773403895759,0.35820663387037477,-0.10631340375485163,1.9205873647859188,2.7379148293660807,2.0350091093347893,-0.3370120213068535,-0.6403187591794156,-1.3727814137086156,0.5470069453014772,0.5137859509122088,1.083051243175277,0.3577873603482833,0.5607845263682344,3.852731490654721,premium,no,10993.051110197968
CUST-01047,2023-07-27,7.0,3.0,3.0,Electronics,North,Bank Transfer,0.8397597169128039,-0.9189691210547781,-2.3165375480744266,0.8871657248903432,1.732549807430638,0.44051960638091603,-1.0827220706922982,0.11867908406769122,1.6226675414718734,-2.3490584197369495,-0.2671374859417547,-0.5289163791046552,-0.6973642279161708,,-0.5209685512310958,standard,no,10775.066051590702
CUST-01048,2023-01-08,1.0,1.0,6.0,Software,South,Credit Card,2.394748443059443,-2.325631677841348,,-0.09499079228431774,-1.0100611016323255,-0.4665549688269199,,-0.37979424209195584,2.85090129899102,-1.9366490827944565,-0.7557915001583629,-0.30085974714082625,,-0.28313889674376713,1.6554071130882952,standard,yes,11080.572349810056
CUST-01049,2023-07-09,7.0,3.0,6.0,Electronics,Central,Cash,,1.4844590928257,-5.218135186525404,-2.0727770969242965,0.8663768459852099,-0.615352766761434,-1.264273615981066,-2.3384282002430976,-1.4517617085599364,,-1.841919078931543,0.19286184315019064,1.1234272870957618,0.6769940973750542,0.1351762413426691,enterprise,no,11497.058258106652
CUST-01050,2023-06-24,6.0,2.0,5.0,Software,West,Cash,-2.403709215559875,0.06835044365313034,0.3690810469438437,2.486642881845582,-1.5581034043336746,2.5403910976814337,-2.1001057205871287,0.5900047611044712,1.6409049942099667,-0.631065498653858,0.4714155563864041,-0.6373871273065177,-0.6231405264247644,-0.5554771191602547,0.6329318177555108,enterprise,yes,11464.664439023267
CUST-01051,2023-09-30,9.0,3.0,5.0,Clothing,South,Credit Card,-0.4331845051077021,-2.785405872725681,-2.4843463551707043,,-2.603756178866605,0.6736363657086232,,-0.4490036203715333,1.4946588078363399,-1.0666309123879758,-0.044361455511561634,-0.1309258051261265,-0.17611243395986265,0.08298741881250997,-0.6715122069805457,standard,yes,11057.27590662611
CUST-01052,2023-01-17,1.0,1.0,1.0,Software,North,PayPal,1.0680278669765646,0.3610251451427553,0.7566367775863438,-0.952124984877331,1.0512223681841535,0.734000384813558,1.8673334849986905,-0.6050667881147398,0.5663504347840895,-0.37050312502905103,-0.5387848378473886,-0.7178532143540355,0.2183387504421607,0.9679319487649898,0.09546204135829657,standard,yes,11363.149865063886
CUST-01053,,3.0,1.0,4.0,Books,North,Credit Card,-0.14174661847871262,-0.5280611130257374,-3.9797687797468018,0.6631189170458712,1.7210732389487529,-0.5607944692399751,-1.9582757325134401,0.41818896442890974,-0.9120101999195827,-2.188202603679499,0.5639091200523596,-1.389572466763596,,2.2909425725907417,0.8534155587803077,premium,yes,11274.180827474425
CUST-01054,2023-05-21,5.0,2.0,6.0,Software,North,PayPal,1.490517917306879,0.7186526282557465,-3.0466718540198463,-0.6992811355564569,-0.8342165877458653,1.811496881871767,-2.094316226561341,,0.2940925680418347,-1.0103617694502558,-0.35368575956700604,1.315508290940104,1.2920603343265227,-0.7491717266032418,0.9524619705361694,standard,yes,11286.883454956476
CUST-01055,2023-05-25,5.0,2.0,3.0,Furniture,Central,Credit Card,-0.4069953382197008,0.6296376030255896,-1.228128880221468,-1.8923314696794309,-1.4086548355350774,-1.894382195925908,0.5432000759258857,0.8861381534941315,-0.7860772263037694,-1.3099201111662648,0.35561334878566,0.7197579421481819,1.804348109786743,-0.19090379172729868,-0.0007085945766459172,premium,yes,11203.183127196531
CUST-01056,2023-06-15,6.0,,3.0,Books,Central,Credit Card,1.7472061159662182,0.4349370541780767,-4.623390250899814,-1.6301730163737835,1.7645201174806968,,-0.6869150613444908,0.5488278614010552,-1.370710791829782,-2.36401843058062,0.7083564472993533,-1.448013900416244,-0.5551995266931984,1.8811570694405901,-0.5640786307367284,enterprise,no,11122.191715532654
CUST-01057,2023-12-03,12.0,4.0,6.0,Furniture,South,Credit Card,,1.1538941345384908,0.5070267093254123,3.8027253876623344,2.480202227839232,0.5090283540679753,-1.2712854266314195,1.6544802739196438,-1.0787961770937542,0.4928421651062709,0.2178023397487261,1.0841982440435427,0.22328091325537056,,-1.746895691345555,premium,no,11266.584225838486
CUST-01058,2023-03-19,3.0,1.0,6.0,Furniture,West,Credit Card,0.7206674452615933,-0.9472030111595046,-5.249126471693885,-0.31982432812227796,2.640790413472447,-0.8013912702625892,-1.6432149400736433,-0.24913924623956143,-2.10156827256728,-2.403863113941843,-0.30522470435466764,1.3902075490173134,,0.8177662992002871,-0.186971302985446,enterprise,no,11150.726412033755
CUST-01059,2023-09-19,9.0,3.0,1.0,Clothing,South,Credit Card,,2.177052647488376,1.2050528311311697,-0.5466958124002732,1.4423808272935639,-1.299637669862416,2.1654263330023067,-0.3551165654431084,0.4925177447492881,-0.38692290323133016,-2.205566057099069,-0.6353623888256293,-1.876552706041874,0.6197114459661363,1.2748750412787222,standard,no,10779.606240944058
CUST-01060,2023-06-12,6.0,2.0,0.0,Software,East,PayPal,0.21509475328514216,-0.04352946650466633,2.995339542052681,1.5925459293870066,4.577314353400679,0.15367402056418814,3.34792687262762,-0.5528959336937127,1.878423386784148,-0.5975699338310363,-0.998354040738791,-1.0041407667520679,-1.344450511034277,-0.9186519464841982,-0.21398884422550896,standard,no,10765.347556448469
CUST-01061,2023-01-14,1.0,1.0,5.0,Software,North,Cash,-0.5998602201519296,,-0.254526777327861,0.4230087235891231,-2.7629155062347333,0.7064847605814564,-1.556217676305889,-0.4222099256177997,2.412653651719137,-1.1743642610385265,0.4591800792284367,0.3801978510059632,0.17770100093325383,-1.3353443587101013,-1.6609609335159914,standard,no,11289.327272184088
CUST-01062,2023-08-27,8.0,3.0,6.0,Books,North,Credit Card,-0.7799261328162919,-1.4360915125350566,1.1136119726066451,-0.018909167071954124,2.9698550243099726,1.9072978364265534,3.265436095683132,-0.7468482589920851,0.7416682771813654,-2.2178252161412537,0.24941768768504166,1.0901834710204468,-0.03658997434293117,0.6596499980823705,0.1247520996639345,standard,yes,10665.489042845416
CUST-01063,2023-03-13,3.0,1.0,0.0,Furniture,North,PayPal,-0.025089026416264426,0.6141129671981066,-1.0679560006771607,-0.5093220899710974,1.1413228957301906,1.223931818468504,0.940302906908696,-0.6852505475370957,0.502265942726043,-2.1815222920964565,0.5809995399616921,-1.532598234597762,1.46644239118858,-1.4092157980245135,0.7985013379072202,standard,no,11379.013932267884
CUST-01064,2023-05-23,5.0,2.0,1.0,Furniture,South,Credit Card,,-0.7790524043066904,-0.46975425166577717,0.9449969295943628,1.8513462255720914,0.061162567850915076,-0.29893516084566574,,0.05998060851506337,-0.08749666072285989,-2.1056469418403245,0.05225849049748321,-0.09139955750911445,-0.08087849786546131,,enterprise,no,10777.461269420788
CUST-01065,2023-11-06,11.0,4.0,0.0,Books,South,Bank Transfer,-1.8447797057176483,0.13617467474782943,-0.44280058759559787,1.3892889789190312,1.4989342637697152,0.6009383807117264,0.022060606818300244,-0.0012678534874969365,-0.24743013579714934,-1.37766245974918,0.3616610612470166,0.216624975404619,0.33855287628591424,-0.9379255765363989,-0.0003136726117747121,enterprise,no,11374.194022745205
CUST-01066,2023-10-10,10.0,4.0,1.0,Electronics,,Bank Transfer,1.0237382242942532,-0.08504433903802336,-1.618431093492891,-0.41669178645265237,-1.0496175709212792,1.0705794675782778,-0.9616634530979843,-1.5060888450601755,2.422684858413875,-2.130872452336253,1.4120268785432495,1.022841471550764,-0.14487856194788684,0.043040870850387644,0.09893378702888371,standard,no,10961.87923934639
CUST-01067,2023-09-26,9.0,3.0,1.0,Electronics,South,Bank Transfer,2.580796791577492,-1.6683448881087257,-1.4670430617461767,-3.615731164245517,-0.1385098245088192,-1.4169364084756522,2.1318846246960304,-0.8605697894225621,0.4258920441667273,-1.8880416239667306,0.37976763604089603,1.036087651046256,-0.20252422706483003,-0.5282970466629792,-0.31030770538490365,premium,yes,10805.822262197098
CUST-01068,2023-08-29,8.0,3.0,1.0,Furniture,Central,Cash,-0.8557197849925793,0.717079036996164,2.23755485336533,2.19622179651458,2.089245288279873,-1.2826294319269402,0.08418412780020379,1.1230392976314654,-1.626275308275636,2.910244982852319,1.798725018351312,,-0.6076463453734726,-0.1373109657888796,1.6562082520572956,premium,no,11219.918207836108
CUST-01069,2023-09-02,9.0,3.0,5.0,Electronics,Central,Credit Card,2.2892032244574896,2.2085166800091733,-3.699353180750995,-0.529547015959433,-0.5675871965645911,0.033216563013147696,-2.645477464171656,0.8072610563356423,1.0859921453162202,-1.4113324284247075,-2.5317693162508137,0.16540366029970424,0.7031425422200039,0.5332073178993125,-0.1417575540275386,standard,yes,11171.03986108354
CUST-01070,2023-06-12,6.0,2.0,0.0,Electronics,South,Bank Transfer,2.2895954267254055,0.009140675822632775,0.4611325838244109,-0.30510999266333594,0.8554749228818946,-1.167651782116426,0.6305945364205184,-0.8374680161265329,2.081496807374506,-0.17787010327834574,0.14338846734225108,0.6835693232004776,1.0599363840466218,0.6170059495766975,0.40865281148067084,standard,yes,11578.57507486283
CUST-01071,2023-03-01,3.0,1.0,2.0,,North,PayPal,0.8401999844261983,-0.5507167881185753,0.1858667405329732,-1.863470288935145,-0.9340804046057865,0.3066983736594359,0.873062766213292,-0.09634663149429264,-1.2040445032663343,0.9274162652426825,0.4892545350763276,1.6350663945275195,-0.21596052035023222,0.9374774925069249,-0.8388926740257363,premium,no,10960.61694345935
CUST-01072,2023-01-06,1.0,1.0,4.0,Electronics,South,Credit Card,1.131128613550291,0.723348218864005,0.43944863944610923,2.4821517974372584,4.034769494622978,0.6870670696361196,0.07888202586127169,,1.8685592749319198,-0.3682197339352432,-1.4811457246217157,-0.8374057253154913,,-1.4337300248102285,-0.5436068960930526,enterprise,no,10652.856031227431
CUST-01073,2023-07-16,,3.0,6.0,Electronics,South,Cash,0.40418878587675267,-0.786806656896385,4.024433844000146,2.2047631361165614,5.104680512282947,,,-1.2191858277651948,2.932285707460853,-0.4833502168446764,0.5182189504454116,-1.5679882655602675,-1.7106033544365142,-0.3930902007014615,-0.17951457487248015,standard,yes,10530.86351772074
